title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Parking space,reviewContext/Parking type options,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11
The Pizza Peel & Tap Room,1,,2024-03-08T18:45:53.870Z,0,,2,FALSE,,,a month ago,,,,,,,,,1,,ChZDSUhNMG9nS0VJQ0FnSUM5dlk3b0hBEAE,,,,,Google,,104494959663946971706,,,,,,,,,,,
The Pizza Peel & Tap Room,4,"Came to this location on a Sunday. Food was great , to start, we ordered the bruschetta and then we tried the updyke and the so fresh so clean. We will be back to try other pizzas !",2024-02-29T04:57:35.768Z,0,,89,TRUE,,,a month ago,,,,,,,,4,5,4,ChdDSUhNMG9nS0VJQ0FnSUM5d0pIZWhnRRAB,https://lh5.googleusercontent.com/p/AF1QipM6o0s7h79INMZ3ioXHbTRzw1enXoUw4eziJTdT=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipON4nJZqyf7CXknJXchIZ0plsmLIFRvEuJ8e-PD=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOWUBNPF0N5HNbIkIaMHXp45R-HUpzkfYbDQaU-=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNa8V99iCMMitJcxp5Wo_w_-2UPJSrrFDOoDUOW=w150-h150-k-no-p,Google,,117810813112575814784,,,,,,,,,,,
The Pizza Peel & Tap Room,2,So sad the Plaza Midwood location isn’t what it used to be. The last two visits the menu has gotten smaller & smaller. A lot of our favorite items removed & extreme limited kid options. The website does not reflect this & not sure if it’s the same at different locations. There was only 1 server & the pizzas we ordered were subpar. Such a let down.,2024-02-17T15:32:19.661Z,0,,4,FALSE,,,2 months ago,,Dinner,,,$30–50,,Dine in,3,3,3,ChZDSUhNMG9nS0VJQ0FnSUNkdmRIU1BBEAE,,,,,Google,,100458425944783603145,,,,,,,,,,,
The Pizza Peel & Tap Room,1,Waited on hold for 30 mins to order a pizza for pickup. Called several times and was placed on hold each time. Never was able to order a pizza. Ultimately ordered from Whole Foods with no problem.,2024-02-03T23:14:47.007Z,1,,3,FALSE,,,2 months ago,,,,,,,Take out,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUR0bXIyU2xRRRAB,,,,,Google,,101459870238021648397,,,,,,,,,,,
The Pizza Peel & Tap Room,4,Great place to have pizza and beer,2024-01-29T13:31:38.562Z,0,,59,TRUE,,,2 months ago,,Lunch,,,$10–20,,Dine in,5,4,5,ChZDSUhNMG9nS0VJQ0FnSUN0ak9uWkZ3EAE,,,,,Google,,104027910591884967001,,,,,,,,,,,
The Pizza Peel & Tap Room,4,"The godfather pizza was delicious, and the beers on tap was a good variety.",2024-01-11T23:18:22.458Z,0,,4,FALSE,,,3 months ago,,Dinner,,,$20–30,,Dine in,5,4,5,ChdDSUhNMG9nS0VJQ0FnSUNOdU5UU193RRAB,,,,,Google,,112215581631909620551,,,,,,,,,,,
The Pizza Peel & Tap Room,5,,2024-01-08T04:04:00.039Z,0,,1,FALSE,,,3 months ago,,Lunch,,,,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQxaVlPT0NBEAE,,,,,Google,,100688271053587776218,,,,,,,,,,,
The Pizza Peel & Tap Room,3,,2023-12-28T22:16:23.576Z,0,,49,FALSE,,,3 months ago,,,,,,,,2,3,4,ChdDSUhNMG9nS0VJQ0FnSUMxcHQ2VS13RRAB,,,,,Google,,113018343001698629055,,,,,,,,,,,
The Pizza Peel & Tap Room,5,"One of the few pizza places that have pesto as a base option!

The truffle fries are delicious too",2023-12-20T18:38:51.944Z,0,,31,TRUE,,,4 months ago,,Lunch,,,,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUMxa0ktVERBEAE,https://lh5.googleusercontent.com/p/AF1QipORdBTQfJpmDIMgA8FVo7bVbmj392zkMBxU6hJu=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMpfM38d1WKi7ZfvsUs75ZSgkyBtKDIub5Kitda=w150-h150-k-no-p,,,Google,,100131365237733438673,,,,,,,,,,,
The Pizza Peel & Tap Room,5,It was very good very good service and would recommend to anyone only thing is the aracade is a little expensive a dolar a game but food was good,2023-11-17T19:35:47.672Z,0,,1,FALSE,,,5 months ago,,Lunch,,,$10–20,,Dine in,,,,ChdDSUhNMG9nS0VJQ0FnSUNsbHZYOV9BRRAB,,,,,Google,,115178861008748848251,,,,,,,,,,,
Koishi,5,,2024-04-07T11:40:31.303Z,0,,22,FALSE,,,2 weeks ago,,Dinner,,,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURhLUlHc1pnEAE,,,,,Google,,103316398909199602426,,,,,,,,,,,
Koishi,5,We really love eating here. Food is always good and staff is always friendly.,2024-03-28T21:06:49.676Z,0,,33,TRUE,,,3 weeks ago,,,,,,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEX3FhUG1RRRAB,,,,,Google,,111937620687491822902,,,,,,,,,,,
Koishi,5,Koishi komiji best restaurant but i forgot what I ate there,2024-03-28T07:22:18.427Z,1,,35,FALSE,,,3 weeks ago,,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEanJLVy1nRRAB,,,,,Google,,115524188083745083494,,,,,,,,,,,
Koishi,5,The food was amazing!,2024-03-27T00:05:19.534Z,0,,115,TRUE,,,4 weeks ago,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNENnBUcl9RRRAB,,,,,Google,,103272427791413003826,,,,,,,,,,,
Koishi,5,"Fast service, delicious quality food with the perfect portion size leaving you full but not stuffed, affordable and with great atmosphere. This place is awesome, and I'm definitely coming back here in the near future.",2024-03-22T16:32:26.765Z,0,,9,FALSE,,,a month ago,,Lunch,Plenty of parking,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5N19ud3hnRRAB,,,,,Google,,117634464281713811921,,,,,,,,,,,
Koishi,5,,2024-03-14T22:18:22.987Z,0,,35,FALSE,,,a month ago,,,,,,,,4,5,4,ChdDSUhNMG9nS0VJQ0FnSUQ5NHZmb3BBRRAB,,,,,Google,,116808737423967158469,,,,,,,,,,,
Koishi,5,,2024-03-14T11:48:31.983Z,0,,2,FALSE,,,a month ago,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUQ5dkxIVUJBEAE,,,,,Google,,101766644245865764262,,,,,,,,,,,
Koishi,5,,2024-03-09T02:03:57.561Z,0,,81,TRUE,,,a month ago,,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUM5dzY2cTd3RRAB,,,,,Google,,102768747491518273211,,,,,,,,,,,
Koishi,5,,2024-03-08T02:05:57.389Z,0,,3,FALSE,,,a month ago,,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUM5dGJXczhBRRAB,,,,,Google,,116468913977659308227,,,,,,,,,,,
Koishi,5,,2024-03-07T19:57:46.532Z,0,,78,TRUE,,,a month ago,,Lunch,,,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUR1cS12V1lREAE,,,,,Google,,106927671996152614711,,,,,,,,,,,
Koishi,5,Paul did a amazing job!,2024-03-07T17:12:26.780Z,0,,1,FALSE,,,a month ago,,,,,,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUM5NWJpY2JBEAE,,,,,Google,,100757343536215815271,,,,,,,,,,,
Koishi,3,Nothing special.  Greasy tempura. Terrible wine list.,2024-02-28T19:09:25.835Z,0,,56,TRUE,,,a month ago,,Dinner,,,$30–50,,,3,3,3,ChdDSUhNMG9nS0VJQ0FnSURkNzd2aXBBRRAB,,,,,Google,,107318073981793850150,,,,,,,,,,,
Koishi,2,Food was not that great.  Fried Rice was extremely bland.  And sesame shrimp was sitting in a hot thick weird sauce.,2024-02-25T14:07:26.198Z,0,,21,FALSE,,,a month ago,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNWMTVfNUJnEAE,,,,,Google,,117604893372627411735,,,,,,,,,,,
Koishi,5,"Go-to Asian food. It's quick, good, and relatively cheap. Not the best sushi I've ever had, but definitely worth the price. The entree portions are large as well. I've been numerous times for lunch and dinner and haven't found a better go-to in Charlotte!",2024-02-19T14:02:39.218Z,0,,12,FALSE,,,2 months ago,,Dinner,,,$10–20,,Dine in,4,4,5,ChZDSUhNMG9nS0VJQ0FnSUNkcl95WFJREAE,,,,,Google,,101688697149858298875,,,,,,,,,,,
Koishi,5,Sushi and service is excellent! I went for the first time Friday and had to go back again Saturday it was so good! The nigiri and sashimi was so fresh and large portions!,2024-02-04T13:36:53.125Z,0,,4,FALSE,,,2 months ago,,Dinner,,,,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUR0anF5SmxRRRAB,,,,,Google,,103571430345932827600,,,,,,,,,,,
Park Road Soda Shoppe,5,,2024-04-14T18:46:57.351Z,0,,2,FALSE,,,a week ago,,Lunch,,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREdTc2YXRnRRAB,,,,,Google,,101273177377676902687,,,,,,,,,,,
Park Road Soda Shoppe,5,,2024-04-06T11:05:34.324Z,0,,3,FALSE,,,2 weeks ago,,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREak1QQUxBEAE,,,,,Google,,118194081039796681333,,,,,,,,,,,
Park Road Soda Shoppe,3,,2024-03-30T18:45:19.035Z,0,,76,TRUE,,,3 weeks ago,,Breakfast,,,$10–20,,Dine in,4,3,3,ChdDSUhNMG9nS0VJQ0FnSUNENWIzZXdnRRAB,,,,,Google,,101002855987759286676,,,,,,,,,,,
Park Road Soda Shoppe,5,Love everything about the place. Excellent Foot Long Hot Dog. Attentive service and great prices.,2024-03-09T08:38:17.306Z,0,,48,FALSE,,,a month ago,,Dinner,Plenty of parking,,$1–10,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUM5azhTMFJnEAE,,,,,Google,,116594334350053107286,,,,,,,,,,,
Park Road Soda Shoppe,3,"Food was just ok. Grilled chicken sandwich lacking flavor. Rude waitress. As she replied she didn’t know the wifi password, she just turned her back to us in the blink of an eye. Plus the entrance needs some fixing. It’s terrible.",2024-03-06T19:28:19.842Z,0,,11,FALSE,,,a month ago,,Lunch,,,$10–20,,Dine in,4,3,2,ChZDSUhNMG9nS0VJQ0FnSUM5OGJ2SGJREAE,,,,,Google,,116700790385658751238,,,,,,,,,,,
Park Road Soda Shoppe,5,"This place was great! We tried their strawberry and Truffle, salted Carmel milkshakes. It was great!

For entrees we had their foot long chili dog and grilled chicken sandwich accompanied with macaroni and cheese, and tots!

The chicken was the best part since it was marinated and had a nicely spiced crust, with moist interior.",2024-03-06T18:39:41.569Z,1,,1,FALSE,,,a month ago,,Lunch,Plenty of parking,,$1–10,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUM5OFliTVhnEAE,https://lh5.googleusercontent.com/p/AF1QipPCMpYEtSP5AkzocUtbgnjE6T46TuKL6pNg7ZMJ=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMeiyLhcplBQrEtowvAodQ5WZsbVLiuLmxMzRdH=w150-h150-k-no-p,,,Google,,107710890657351881434,,,,,,,,,,,
Park Road Soda Shoppe,1,I ordered the BLT with tator tots. The first thing I observed was the nasty bathroom floors. I should have left then. Any floor that is nasty food will probably be the same. Menus were very sticky. Gnat or small flying around us when we sat down. About an hour or so after eating the BLT I was in the bathroom with extreme stomach pain and diarrhea. That was the only thing I had that day and the fact it came on so fast - it was the sandwich. Maybe bacon was left out too long or the meat. I really thought this would be a nice Sat place to take my family. I was wrong!,2024-02-25T14:40:55.708Z,0,,4,FALSE,,,a month ago,,,,,,,Dine in,1,1,1,ChZDSUhNMG9nS0VJQ0FnSURkNWFDQ1lnEAE,,,,,Google,,108810742889315621769,,,,,,,,,,,
Park Road Soda Shoppe,4,"First time, food was decent, could've been seasoned more, especially the fries.",2024-02-18T14:30:10.825Z,0,,178,TRUE,,,2 months ago,,Lunch,,,$50–100,,Dine in,4,4,3,ChZDSUhNMG9nS0VJQ0FnSUNkbTlfR0t3EAE,,,,,Google,,102841245725397318217,,,,,,,,,,,
Park Road Soda Shoppe,5,Classic good food,2024-02-07T14:55:14.877Z,0,,33,TRUE,,,2 months ago,,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUR0cC1LTHNnRRAB,,,,,Google,,106587715784133676734,,,,,,,,,,,
Park Road Soda Shoppe,5,,2024-01-27T04:11:23.198Z,0,,35,TRUE,,,2 months ago,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUROdC11dmpRRRAB,,,,,Google,,107754728897478959072,,,,,,,,,,,
Park Road Soda Shoppe,5,Fast service....hot dog and hamburger were 😃,2024-01-03T02:23:44.885Z,0,,65,FALSE,,,3 months ago,,Lunch,,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUMxazZyWW9RRRAB,,,,,Google,,100330566286665739031,,,,,,,,,,,
Park Road Soda Shoppe,4,,2024-01-01T00:02:57.654Z,0,,54,TRUE,,,3 months ago,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUMxcWVpXzFnRRAB,,,,,Google,,107369989541496212258,,,,,,,,,,,
Park Road Soda Shoppe,5,I walked in here on a whim one day to get take out. The egg salad sandwich I got was possibly the best egg salad I've ever had.,2023-12-20T20:38:51.908Z,0,,7,TRUE,,,4 months ago,,Lunch,Plenty of parking,,$1–10,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUMtX05QUjBBRRAB,https://lh5.googleusercontent.com/p/AF1QipNZYxqa66Cq7jXTnSsqV92BzxPce5C2mvu92qCJ=w150-h150-k-no-p,,,,Google,,108865037879395816441,,,,,,,,,,,
Park Road Soda Shoppe,3,"Definitely a throw back to the Jukebox and Thunderbird era. Very reasonable on price but so is the quality and their options. Only drip coffee available. Not that I'm biased, popular with ""silver fox/top crowd"" .",2023-12-13T21:14:40.875Z,1,,43,TRUE,,,4 months ago,,,,,,,,3,3,3,ChdDSUhNMG9nS0VJQ0FnSUNwcEpqMnp3RRAB,,,,,Google,,101222713397462794324,,,,,,,,,,,
Park Road Soda Shoppe,5,They have fried okra! They have vegetarian options and the service was great.,2023-11-28T16:11:33.866Z,1,,72,FALSE,,,4 months ago,,,,,,,,4,5,5,ChdDSUhNMG9nS0VJQ0FnSUNsbF9xTHlRRRAB,,,,,Google,,101905883908791023947,,,,,,,,,,,
Shell,1,"Not sure if the cashiers hate white people or if they made a choice to work minimum wage on weekends, but they are the rudest people in the history of people. **it's not my fault you got pregnant in high school**",2024-04-08T00:15:51.216Z,0,,14,FALSE,,,2 weeks ago,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUREcW9EYmJBEAE,,,,,Google,,112083769512141431421,,,,,,,,,,,
Shell,2,"Extremely rude lady working the register. Dirty store, high prices.",2024-03-08T16:25:07.552Z,0,,9,FALSE,,,a month ago,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUM5M2NxOHJ3RRAB,,,,,Google,,100865549985965389793,,,,,,,,,,,
Shell,5,Antoine was OUTSTANDING!! Customer service was perfect… definitely will be back!,2024-02-10T04:29:36.100Z,0,,5,FALSE,,,2 months ago,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNkME9fdllnEAE,,,,,Google,,112644595970019744926,,,,,,,,,,,
Shell,5,Antione was extremely professional in his pursuit of assisting me with my requests. He was able to articulate my order without guidance. This location holds dear to my heart especially because of his experience. I will continue to come back and support this business due to his commitment.,2024-01-25T05:08:23.708Z,0,,5,FALSE,,,2 months ago,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURObmRfb2R3EAE,,,,,Google,,108695060260777245534,,,,,,,,,,,
Shell,1,They are not 24 hours. I go past the store every night they have the doors closed and locked.,2023-12-13T08:44:39.986Z,0,,4,FALSE,,,4 months ago,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURWX296T0NREAE,,,,,Google,,102574188229827013504,,,,,,,,,,,
Shell,1,"This location uses credit card skimmers, do not stop at this Shell.",2023-11-16T14:56:37.751Z,0,,5,FALSE,,,5 months ago,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNsMnVuWEN3EAE,,,,,Google,,106013413353113538485,,,,,,,,,,,
Shell,5,Antoine was awesome he had excellent customer service.,2023-11-06T04:21:08.241Z,0,,1,FALSE,,,5 months ago,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURGMnFPYzBnRRAB,,,,,Google,,101853152366651968849,,,,,,,,,,,
Shell,5,Antoine was so helpful and professional with serving and being promt food was tasty will be back,2023-11-05T04:00:41.559Z,1,,1,FALSE,,,5 months ago,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURGOHBHZHFBRRAB,,,,,Google,,100789160116919987285,,,,,,,,,,,
Shell,5,antonie made sure my food was fresh and it was late.. i need him to be working at all times,2023-10-26T04:56:46.392Z,1,,1,FALSE,,,5 months ago,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUQ1OGVtU0JREAE,,,,,Google,,107337543441795987138,,,,,,,,,,,
Shell,1,"Unreliable, no telling whether they’ll be open  or close or whether they will have chicken or not. I won’t be going anymore because the last three times I’ve gone to buy chicken I wasn’t able to, very frustrating begging someone to take your money.",2023-10-10T01:46:55.326Z,0,,15,FALSE,,,6 months ago,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUM1bUxpR2p3RRAB,,,,,Google,,117204790795940622167,,,,,,,,,,,
Shell,5,,2023-10-08T05:18:39.329Z,0,,6,TRUE,,,6 months ago,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURaMjgyYndBRRAB,,,,,Google,,111137891637814601972,,,,,,,,,,,
Shell,5,"Antoine, the cook is super awesome and gave me a great customer experience. Go check them out, they serve that delicious fried chicken all night!!",2023-10-07T03:30:37.051Z,1,,32,FALSE,,,6 months ago,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURadlliMjFRRRAB,,,,,Google,,117163906982214323425,,,,,,,,,,,
Shell,5,"Antoine is great!! He is very customer oriented very nice, respectful and pay attention to what the customer wants. Excellent customer service!! 5 stars!!",2023-10-05T06:38:21.780Z,1,,2,FALSE,,,6 months ago,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURacGMycS1nRRAB,,,,,Google,,116588608956781809630,,,,,,,,,,,
Shell,5,Great chicken & amazing customer service from the hard worker Antoine . Thank you so much !,2023-10-04T05:29:54.557Z,1,,1,FALSE,,,6 months ago,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURabWRMZjFBRRAB,,,,,Google,,113186273191499778545,,,,,,,,,,,
Shell,2,I needed gas.  They had it.,2023-09-10T22:54:53.361Z,0,,105,TRUE,,,7 months ago,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNaN3RxVERBEAE,,,,,Google,,107013574878608036979,,,,,,,,,,,
Moe's Southwest Grill,2,"Picked up a take-out order and got home to realize it was missing salsa as well as the salad dressings with the salads I ordered, which is the best part of the salad. Drove all the way back to pick up the missing items and the worker was rude and not apologetic at all. Very disappointed in this customer service.",2024-04-22T00:03:11.146Z,0,,2,FALSE,,,2 days ago,,Dinner,,,,,Take out,,4,1,ChdDSUhNMG9nS0VJQ0FnSUNqbnJqSTBRRRAB,,,,,Google,,113425275439323017458,,,,,,,,,,,
Moe's Southwest Grill,4,,2024-04-20T18:13:45.940Z,0,,29,TRUE,,,4 days ago,,Dinner,,,$10–20,,Take out,4,4,5,ChZDSUhNMG9nS0VJQ0FnSUNqaHBybEZnEAE,,,,,Google,,118130853106246902987,,,,,,,,,,,
Moe's Southwest Grill,1,"Employees, extremely rude and disrespectful especially one of them. He was African American descent. I made my purchase 4/18/2024 at 8 o’clock. I’ve been going to that Moe‘s for years. I don’t even think I’ll ever step back in that store again unless everything else is closed. Horrible service!!!!",2024-04-19T00:35:53.132Z,0,,1,FALSE,,,5 days ago,,Lunch,,,$10–20,,Take out,1,1,1,ChZDSUhNMG9nS0VJQ0FnSUNqdkxTakF3EAE,,,,,Google,,109237858554868803431,,,,,,,,,,,
Moe's Southwest Grill,1,"Extremely rude employees No One was it even more rude than others they barely put any chicken on your burritos and they’re obviously not go to the customers. It’s almost to hard of work for them answering questions. And the one in employees tone was extremely rude, and he kept referring to customers as boss man, extremely rude.",2024-04-19T00:29:42.015Z,0,,2,FALSE,,,5 days ago,,Lunch,,,$1–10,,Take out,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUNqdktUNmdnRRAB,,,,,Google,,117792122382127435674,,,,,,,,,,,
